,county,date,case_count,trump,clinton,party,mobility,i_rank,population,normalized_cases,scaled_cases,norm_scale_cases,mobility_scaled,death_count,deaths_normalized,scaled_deaths,norm_scale_deaths
3078,Franklin,1/22/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3079,Franklin,1/23/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3080,Franklin,1/24/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3081,Franklin,1/25/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3082,Franklin,1/26/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3083,Franklin,1/27/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3084,Franklin,1/28/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3085,Franklin,1/29/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3086,Franklin,1/30/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3087,Franklin,1/31/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3088,Franklin,2/1/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3089,Franklin,2/2/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3090,Franklin,2/3/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3091,Franklin,2/4/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3092,Franklin,2/5/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3093,Franklin,2/6/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3094,Franklin,2/7/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3095,Franklin,2/8/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3096,Franklin,2/9/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3097,Franklin,2/10/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3098,Franklin,2/11/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3099,Franklin,2/12/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3100,Franklin,2/13/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3101,Franklin,2/14/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3102,Franklin,2/15/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3103,Franklin,2/16/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3104,Franklin,2/17/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3105,Franklin,2/18/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3106,Franklin,2/19/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3107,Franklin,2/20/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3108,Franklin,2/21/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3109,Franklin,2/22/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3110,Franklin,2/23/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3111,Franklin,2/24/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3112,Franklin,2/25/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3113,Franklin,2/26/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3114,Franklin,2/27/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3115,Franklin,2/28/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3116,Franklin,2/29/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3117,Franklin,3/1/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3118,Franklin,3/2/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3119,Franklin,3/3/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3120,Franklin,3/4/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3121,Franklin,3/5/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3122,Franklin,3/6/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
3123,Franklin,3/7/2020,0,4125,1744,republican,NA,65,11736,0,-0.221949553,-0.504297222,NA,0,0,-0.245875845,-0.542063564
